marketValueId,instrumentId,marketValue,createdAt
1487,2,11035140,31/7/2021 0:00
1488,2,11035140,31/8/2021 0:00
1489,2,11035140,30/9/2021 0:00
1490,2,11035140,31/10/2021 0:00
1491,2,11035140,30/11/2021 0:00
1492,2,13707611.08,31/12/2021 0:00
1493,2,13707611.08,31/1/2022 0:00
1494,2,13707611.08,28/2/2022 0:00
1495,2,12291425.52,31/3/2022 0:00
1496,2,12291425.52,30/4/2022 0:00
1497,2,12291425.52,31/5/2022 0:00
1498,2,12291425.52,30/6/2022 0:00
1499,2,12291425.52,31/7/2022 0:00
1500,2,12291425.52,31/8/2022 0:00
1501,2,12291425.52,30/9/2022 0:00
1502,25,10866240,29/2/2020 0:00
1503,25,2458972,31/3/2020 0:00
1504,25,2458972,30/4/2020 0:00
1505,25,2458972,31/5/2020 0:00
1506,25,2458972,30/6/2020 0:00
1507,25,2458972,31/7/2020 0:00
1508,25,2274280,31/8/2020 0:00
1509,25,3394280,30/9/2020 0:00
1510,25,3394280,31/10/2020 0:00
1511,25,3402332,30/11/2020 0:00
1512,25,2238766,31/12/2020 0:00
1513,25,2238766,31/1/2021 0:00
1514,25,2238766,28/2/2021 0:00
1515,25,3816778,31/3/2021 0:00
1516,25,3816778,30/4/2021 0:00
1517,25,3816778,31/5/2021 0:00
1518,25,4376778,30/6/2021 0:00
1519,25,4376778,31/7/2021 0:00
1520,25,4805237,31/8/2021 0:00
1521,25,5605237,30/9/2021 0:00
1522,25,5605237,31/10/2021 0:00
1523,25,6161348,30/11/2021 0:00
1524,25,6161348,31/12/2021 0:00
1525,25,6161348,31/1/2022 0:00
1526,25,7041348,28/2/2022 0:00
1527,25,7596766,31/3/2022 0:00
1528,25,7596766,30/4/2022 0:00
1529,25,7596766,31/5/2022 0:00
1530,25,7996766,30/6/2022 0:00
1531,25,7996766,31/7/2022 0:00
1532,25,8338526,31/8/2022 0:00
1533,25,8338526,30/9/2022 0:00
1534,136,289100263,31/1/2020 0:00
1535,136,289100263,29/2/2020 0:00
1536,136,290301335,31/3/2020 0:00
1537,136,290301335,30/4/2020 0:00
1538,136,290301335,31/5/2020 0:00
1539,136,290301335,30/6/2020 0:00
1540,136,290301335,31/7/2020 0:00
1541,136,290301335,31/8/2020 0:00
1542,136,302342877,30/9/2020 0:00
1543,136,302342877,31/10/2020 0:00
1544,136,302342877,30/11/2020 0:00
1545,136,302342877,31/12/2020 0:00
1546,136,302342877,31/1/2021 0:00
1547,136,302342877,28/2/2021 0:00
1548,136,315831063,31/3/2021 0:00
1549,136,315831063,30/4/2021 0:00
1550,136,315831063,31/5/2021 0:00
1551,136,315831063,30/6/2021 0:00
1552,136,315831063,31/7/2021 0:00
1553,136,315831063,31/8/2021 0:00
1554,136,315831063,30/9/2021 0:00
1555,136,315831063,31/10/2021 0:00
1556,136,315831063,30/11/2021 0:00
1557,136,315831063,31/12/2021 0:00
1558,136,315831063,31/1/2022 0:00
1559,136,315831063,28/2/2022 0:00
1560,136,336159294,31/3/2022 0:00
1561,136,336159294,30/4/2022 0:00
1562,136,336159294,31/5/2022 0:00
1563,136,336159294,30/6/2022 0:00
1564,136,336159294,31/7/2022 0:00
1565,136,336159294,31/8/2022 0:00
1566,136,336159294,30/9/2022 0:00
1567,145,1150000,31/7/2020 0:00
1568,145,1150000,31/8/2020 0:00
1569,145,1150000,30/9/2020 0:00
1570,145,2151121,31/10/2020 0:00
1571,145,2114595,30/11/2020 0:00
1572,145,2114595,31/12/2020 0:00
1573,145,2968552,31/1/2021 0:00
1574,145,2968552,28/2/2021 0:00
1575,145,3107204,31/3/2021 0:00
1576,145,4897286,30/4/2021 0:00
1577,145,4897286,31/5/2021 0:00
1578,145,4897286,30/6/2021 0:00
1579,145,4897286,31/7/2021 0:00
1580,145,5630193,31/8/2021 0:00
1581,145,5630193,30/9/2021 0:00
1582,145,7005193,31/10/2021 0:00
1583,145,8855905,30/11/2021 0:00
1584,145,8855905,31/12/2021 0:00
1585,145,9236326,31/1/2022 0:00
1586,145,9236326,28/2/2022 0:00
1587,145,11050335,31/3/2022 0:00
1588,145,11050335,30/4/2022 0:00
1589,145,11050335,31/5/2022 0:00
1590,145,11550335,30/6/2022 0:00
1591,145,11550335,31/7/2022 0:00
1592,145,13933218,31/8/2022 0:00
1593,145,13933218,30/9/2022 0:00
1594,79,77628571.43,31/5/2020 0:00
1595,79,76811428.57,30/6/2020 0:00
1596,79,37811979.04,31/7/2020 0:00
1597,79,45507550.47,31/8/2020 0:00
1598,79,44838979.03,30/9/2020 0:00
1599,79,44838979.03,31/10/2020 0:00
1600,79,39035073.33,30/11/2020 0:00
1601,79,38700787.62,31/12/2020 0:00
1602,79,38700787.62,31/1/2021 0:00
1603,79,38700787.62,28/2/2021 0:00
1604,79,28634000,31/3/2021 0:00
1605,79,28634000,30/4/2021 0:00
1606,79,28634000,31/5/2021 0:00
1607,79,28225428.57,30/6/2021 0:00
1608,79,28225428.57,31/7/2021 0:00
1609,79,28225428.57,31/8/2021 0:00
1610,79,34414285.71,30/9/2021 0:00
1611,79,34414285.71,31/10/2021 0:00
1612,79,34414285.71,30/11/2021 0:00
1613,79,33968571.42,31/12/2021 0:00
1614,79,33968571.42,31/1/2022 0:00
1615,79,33968571.42,28/2/2022 0:00
1616,79,38509000,31/3/2022 0:00
1617,79,19254500,30/4/2022 0:00
1618,79,19254500,31/5/2022 0:00
1619,79,19031642.86,30/6/2022 0:00
1620,79,19031642.86,31/7/2022 0:00
1621,79,18919000,31/8/2022 0:00
1622,79,18919000,30/9/2022 0:00
1623,120,50000000,31/1/2020 0:00
1624,120,50000000,29/2/2020 0:00
1625,120,50000000,31/3/2020 0:00
1626,120,50000000,30/4/2020 0:00
1627,120,50000000,31/5/2020 0:00
1628,120,50000000,30/6/2020 0:00
1629,120,50000000,31/7/2020 0:00
1630,120,50000000,31/8/2020 0:00
1631,120,50000000,30/9/2020 0:00
1632,120,50000000,31/10/2020 0:00
1633,120,26473080.38,30/11/2020 0:00
1634,120,26473080.38,31/12/2020 0:00
1635,120,26473080.38,31/1/2021 0:00
1636,120,26473080.38,28/2/2021 0:00
1637,120,79500000,31/3/2021 0:00
1638,120,79500000,30/4/2021 0:00
1639,120,79500000,31/5/2021 0:00
1640,120,79500000,30/6/2021 0:00
1641,120,79500000,31/7/2021 0:00
1642,120,79500000,31/8/2021 0:00
1643,120,79500000,30/9/2021 0:00
1644,120,79500000,31/10/2021 0:00
1645,120,79500000,30/11/2021 0:00
1646,120,79500000,31/12/2021 0:00
1647,120,79500000,31/1/2022 0:00
1648,120,79500000,28/2/2022 0:00
1649,120,180000000,31/3/2022 0:00
1650,120,180000000,30/4/2022 0:00
1651,120,180000000,31/5/2022 0:00
1652,120,180000000,30/6/2022 0:00
1653,120,180000000,31/7/2022 0:00
1654,120,180000000,31/8/2022 0:00
1655,120,180000000,30/9/2022 0:00
1656,165,524169180.1,31/7/2020 0:00
1657,165,524169180.1,31/8/2020 0:00
1658,165,524169180.1,30/9/2020 0:00
1659,165,524169180.1,31/10/2020 0:00
1660,165,524169180.1,30/11/2020 0:00
1661,165,524169180.1,31/12/2020 0:00
1662,165,524169180.1,31/1/2021 0:00
1663,165,524169180.1,28/2/2021 0:00
1664,165,524169180.1,31/3/2021 0:00
1665,165,524169180.1,30/4/2021 0:00
1666,165,524169180.1,31/5/2021 0:00
1667,165,524169180.1,30/6/2021 0:00
1668,165,524169180.1,31/7/2021 0:00
1669,165,524169180.1,31/8/2021 0:00
1670,165,524169180.1,30/9/2021 0:00
1671,165,524169180.1,31/10/2021 0:00
1672,165,524169180.1,30/11/2021 0:00
1673,165,651111563.6,31/12/2021 0:00
1674,165,651111563.6,31/1/2022 0:00
1675,165,651111563.6,28/2/2022 0:00
1676,165,583842746.1,31/3/2022 0:00
1677,165,583842746.1,30/4/2022 0:00
1678,165,583842746.1,31/5/2022 0:00
1679,165,583842746.1,30/6/2022 0:00
1680,165,583842746.1,31/7/2022 0:00
1681,165,583842746.1,31/8/2022 0:00
1682,165,583842746.1,30/9/2022 0:00
1683,53,256777533.5,31/1/2020 0:00
1684,53,256777533.5,29/2/2020 0:00
1685,53,256777533.5,31/3/2020 0:00
1686,53,256777533.5,30/4/2020 0:00
1687,53,256777533.5,31/5/2020 0:00
1688,53,256777533.5,30/6/2020 0:00
1689,53,256777533.5,31/7/2020 0:00
1690,53,154066533.5,31/8/2020 0:00
1691,53,154066533.5,30/9/2020 0:00
1692,53,154066533.5,31/10/2020 0:00
1693,53,154066533.5,30/11/2020 0:00
1694,53,154066533.5,31/12/2020 0:00
1695,53,154066533.5,31/1/2021 0:00
1696,53,154066533.5,28/2/2021 0:00
1697,53,157000000,31/3/2021 0:00
1698,53,157000000,30/4/2021 0:00
1699,53,157000000,31/5/2021 0:00
1700,53,157000000,30/6/2021 0:00
1701,53,157000000,31/7/2021 0:00
1702,53,122768289.2,31/8/2021 0:00
1703,53,138994485.7,30/9/2021 0:00
1704,53,138994485.7,31/10/2021 0:00
1705,53,138994485.7,30/11/2021 0:00
1706,53,138994485.7,31/12/2021 0:00
1707,53,138994485.7,31/1/2022 0:00
1708,53,138994485.7,28/2/2022 0:00
1709,53,154100000,31/3/2022 0:00
1710,53,154100000,30/4/2022 0:00
1711,53,154100000,31/5/2022 0:00
1712,53,154100000,30/6/2022 0:00
1713,53,154100000,31/7/2022 0:00
1714,53,154100000,31/8/2022 0:00
1715,53,154100000,30/9/2022 0:00
1716,26,17631500,31/5/2020 0:00
1717,26,22039246,30/6/2020 0:00
1718,26,13291808.1,31/7/2020 0:00
1719,26,9958233,31/8/2020 0:00
1720,26,10620470.04,30/9/2020 0:00
1721,26,10769473.36,31/10/2020 0:00
1722,26,10966003.32,30/11/2020 0:00
1723,26,10966003.32,31/12/2020 0:00
1724,26,10966003.32,31/1/2021 0:00
1725,26,10966003.32,28/2/2021 0:00
1726,26,9634061.82,31/3/2021 0:00
1727,26,9634061.82,30/4/2021 0:00
1728,26,9634061.82,31/5/2021 0:00
1729,26,8978740.93,30/6/2021 0:00
1730,26,9436679.11,31/7/2021 0:00
1731,26,9645000,31/8/2021 0:00
1732,26,9645000,30/9/2021 0:00
1733,26,9645000,31/10/2021 0:00
1734,26,11551516.73,30/11/2021 0:00
1735,26,10089919.47,31/12/2021 0:00
1736,26,10089919.47,31/1/2022 0:00
1737,26,10089919.47,28/2/2022 0:00
1738,26,9700000,31/3/2022 0:00
1739,26,10405089.63,30/4/2022 0:00
1740,26,10405089.63,31/5/2022 0:00
1741,26,10405089.63,30/6/2022 0:00
1742,26,10405089.63,31/7/2022 0:00
1743,26,18577864.12,31/8/2022 0:00
1744,26,28611719.13,30/9/2022 0:00
1745,10,26460000,30/6/2020 0:00
1746,10,26460000,31/7/2020 0:00
1747,10,26460000,31/8/2020 0:00
1748,10,40950000,30/9/2020 0:00
1749,10,40950000,31/10/2020 0:00
1750,10,40950000,30/11/2020 0:00
1751,10,33325000,31/12/2020 0:00
1752,10,47944000,31/1/2021 0:00
1753,10,44589886.13,28/2/2021 0:00
1754,10,70571582.9,31/3/2021 0:00
1755,10,70571582.9,30/4/2021 0:00
1756,10,70571582.9,31/5/2021 0:00
1757,10,74237582.9,30/6/2021 0:00
1758,10,88132582.9,31/7/2021 0:00
1759,10,94152776.72,31/8/2021 0:00
1760,10,94152776.72,30/9/2021 0:00
1761,10,100884776.7,31/10/2021 0:00
1762,10,83730859.16,30/11/2021 0:00
1763,10,94458031.16,31/12/2021 0:00
1764,10,111076859.2,31/1/2022 0:00
1765,10,127801548.1,28/2/2022 0:00
1766,10,128570333,31/3/2022 0:00
1767,10,171510333,30/4/2022 0:00
1768,10,186172966,31/5/2022 0:00
1769,10,197472966,30/6/2022 0:00
1770,10,166927609.5,31/7/2022 0:00
1771,10,166927609.5,31/8/2022 0:00
1772,10,166927609.5,30/9/2022 0:00
1773,57,100000000,29/2/2020 0:00
1774,57,100132935.8,31/3/2020 0:00
1775,57,100132935.8,30/4/2020 0:00
1776,57,100132935.8,31/5/2020 0:00
1777,57,100132935.8,30/6/2020 0:00
1778,57,100132935.8,31/7/2020 0:00
1779,57,100121243.8,31/8/2020 0:00
1780,57,100121243.8,30/9/2020 0:00
1781,57,100121243.8,31/10/2020 0:00
1782,57,100121243.8,30/11/2020 0:00
1783,57,100121243.8,31/12/2020 0:00
1784,57,100121243.8,31/1/2021 0:00
1785,57,100072889.2,28/2/2021 0:00
1786,57,100053945.4,31/3/2021 0:00
1787,57,100053945.4,30/4/2021 0:00
1788,57,100053945.4,31/5/2021 0:00
1789,57,100053945.4,30/6/2021 0:00
1790,57,100053945.4,31/7/2021 0:00
1791,57,100053945.4,31/8/2021 0:00
1792,57,110341465.1,30/9/2021 0:00
1793,57,110341465.1,31/10/2021 0:00
1794,57,110341465.1,30/11/2021 0:00
1795,57,110341465.1,31/12/2021 0:00
1796,57,110341465.1,31/1/2022 0:00
1797,57,118567751.9,28/2/2022 0:00
1798,57,120516859.4,31/3/2022 0:00
1799,57,120516859.4,30/4/2022 0:00
1800,57,120516859.4,31/5/2022 0:00
1801,57,120516859.4,30/6/2022 0:00
1802,57,120516859.4,31/7/2022 0:00
1803,57,117676137.1,31/8/2022 0:00
1804,57,117676137.1,30/9/2022 0:00
1805,92,1789922714,31/1/2020 0:00
1806,92,1789922714,29/2/2020 0:00
1807,92,1779863132,31/3/2020 0:00
1808,92,1779863132,30/4/2020 0:00
1809,92,1779863132,31/5/2020 0:00
1810,92,1779863132,30/6/2020 0:00
1811,92,1779863132,31/7/2020 0:00
1812,92,1779863132,31/8/2020 0:00
1813,92,1634263132,30/9/2020 0:00
1814,92,1634263132,31/10/2020 0:00
1815,92,1634263132,30/11/2020 0:00
1816,92,1634263132,31/12/2020 0:00
1817,92,1634263132,31/1/2021 0:00
1818,92,1634263132,28/2/2021 0:00
1819,92,1553757895,31/3/2021 0:00
1820,92,1553757895,30/4/2021 0:00
1821,92,1553757895,31/5/2021 0:00
1822,92,1553757895,30/6/2021 0:00
1823,92,1553757895,31/7/2021 0:00
1824,92,1553757895,31/8/2021 0:00
1825,92,1553757895,30/9/2021 0:00
1826,92,1553757895,31/10/2021 0:00
1827,92,1553757895,30/11/2021 0:00
1828,92,1553757895,31/12/2021 0:00
1829,92,1553757895,31/1/2022 0:00
1830,92,1553757895,28/2/2022 0:00
1831,92,1510584100,31/3/2022 0:00
1832,92,755292050.2,30/4/2022 0:00
1833,92,755292050.2,31/5/2022 0:00
1834,92,755292050.2,30/6/2022 0:00
1835,92,755292050.2,31/7/2022 0:00
1836,92,755292050.2,31/8/2022 0:00
1837,92,755292050.2,30/9/2022 0:00
1838,181,7500000,30/4/2020 0:00
1839,181,7500000,31/5/2020 0:00
1840,181,7500000,30/6/2020 0:00
1841,181,7500000,31/7/2020 0:00
1842,181,7500000,31/8/2020 0:00
1843,181,7500000,30/9/2020 0:00
1844,181,7500000,31/10/2020 0:00
1845,181,7500000,30/11/2020 0:00
1846,181,7326308.77,31/12/2020 0:00
1847,181,7326308.77,31/1/2021 0:00
1848,181,7326308.77,28/2/2021 0:00
1849,181,7326308.77,31/3/2021 0:00
1850,181,7326308.77,30/4/2021 0:00
1851,181,7326308.77,31/5/2021 0:00
1852,181,7326308.77,30/6/2021 0:00
1853,181,7326308.77,31/7/2021 0:00
1854,181,7326308.77,31/8/2021 0:00
1855,181,7827237.56,30/9/2021 0:00
1856,181,7827237.56,31/10/2021 0:00
1857,181,7827237.56,30/11/2021 0:00
1858,181,7827237.56,31/12/2021 0:00
1859,181,13412466.02,31/1/2022 0:00
1860,181,13412466.02,28/2/2022 0:00
1861,181,13412466.02,31/3/2022 0:00
1862,181,13412466.02,30/4/2022 0:00
1863,181,13412466.02,31/5/2022 0:00
1864,181,13412466.02,30/6/2022 0:00
1865,181,13412466.02,31/7/2022 0:00
1866,181,13412466.02,31/8/2022 0:00
1867,181,13412466.02,30/9/2022 0:00
1868,130,33096036,29/2/2020 0:00
1869,130,31888317,31/3/2020 0:00
1870,130,31888317,30/4/2020 0:00
1871,130,31888317,31/5/2020 0:00
1872,130,31888317,30/6/2020 0:00
1873,130,32102301,31/7/2020 0:00
1874,130,34134290,31/8/2020 0:00
1875,130,34134290,30/9/2020 0:00
1876,130,34134290,31/10/2020 0:00
1877,130,37565420,30/11/2020 0:00
1878,130,37565420,31/12/2020 0:00
1879,130,35342191,31/1/2021 0:00
1880,130,32012822,28/2/2021 0:00
1881,130,39025207,31/3/2021 0:00
1882,130,39025207,30/4/2021 0:00
1883,130,39025207,31/5/2021 0:00
1884,130,25729044,30/6/2021 0:00
1885,130,25729044,31/7/2021 0:00
1886,130,25729044,31/8/2021 0:00
1887,130,27736969,30/9/2021 0:00
1888,130,27736969,31/10/2021 0:00
1889,130,28463940,30/11/2021 0:00
1890,130,28059228,31/12/2021 0:00
1891,130,28059228,31/1/2022 0:00
1892,130,28059228,28/2/2022 0:00
1893,130,30802764,31/3/2022 0:00
1894,130,30802764,30/4/2022 0:00
1895,130,30802764,31/5/2022 0:00
1896,130,30422743,30/6/2022 0:00
1897,130,30422743,31/7/2022 0:00
1898,130,30710142,31/8/2022 0:00
1899,130,30710142,30/9/2022 0:00
1900,31,374616113.3,31/1/2020 0:00
1901,31,374616113.3,29/2/2020 0:00
1902,31,361976046.9,31/3/2020 0:00
1903,31,361976046.9,30/4/2020 0:00
1904,31,361976046.9,31/5/2020 0:00
1905,31,361976046.9,30/6/2020 0:00
1906,31,361976046.9,31/7/2020 0:00
1907,31,361976046.9,31/8/2020 0:00
1908,31,423040797.9,30/9/2020 0:00
1909,31,423040797.9,31/10/2020 0:00
1910,31,423040797.9,30/11/2020 0:00
1911,31,423040797.9,31/12/2020 0:00
1912,31,423040797.9,31/1/2021 0:00
1913,31,423040797.9,28/2/2021 0:00
1914,31,474698251.1,31/3/2021 0:00
1915,31,474698251.1,30/4/2021 0:00
1916,31,474698251.1,31/5/2021 0:00
1917,31,474698251.1,30/6/2021 0:00
1918,31,474698251.1,31/7/2021 0:00
1919,31,474698251.1,31/8/2021 0:00
1920,31,482882703.7,30/9/2021 0:00
1921,31,482882703.7,31/10/2021 0:00
1922,31,482882703.7,30/11/2021 0:00
1923,31,482882703.7,31/12/2021 0:00
1924,31,482882703.7,31/1/2022 0:00
1925,31,482882703.7,28/2/2022 0:00
1926,31,491067156.3,31/3/2022 0:00
1927,31,491067156.3,30/4/2022 0:00
1928,31,491067156.3,31/5/2022 0:00
1929,31,491067156.3,30/6/2022 0:00
1930,31,491067156.3,31/7/2022 0:00
1931,31,491067156.3,31/8/2022 0:00
1932,31,491067156.3,30/9/2022 0:00
1933,72,13196704.76,31/1/2020 0:00
1934,72,13196704.76,29/2/2020 0:00
1935,72,24125632.57,31/3/2020 0:00
1936,72,24125632.57,30/4/2020 0:00
1937,72,24125632.57,31/5/2020 0:00
1938,72,24125632.57,30/6/2020 0:00
1939,72,24125632.57,31/7/2020 0:00
1940,72,24125632.57,31/8/2020 0:00
1941,72,24125632.57,30/9/2020 0:00
1942,72,24125632.57,31/10/2020 0:00
1943,72,24125632.57,30/11/2020 0:00
1944,72,24125632.57,31/12/2020 0:00
1945,72,24125632.57,31/1/2021 0:00
1946,72,24125632.57,28/2/2021 0:00
1947,72,25646078.66,31/3/2021 0:00
1948,72,25646078.66,30/4/2021 0:00
1949,72,25646078.66,31/5/2021 0:00
1950,72,25646078.66,30/6/2021 0:00
1951,72,25646078.66,31/7/2021 0:00
1952,72,25646078.66,31/8/2021 0:00
1953,72,25646078.66,30/9/2021 0:00
1954,72,25646078.66,31/10/2021 0:00
1955,72,25646078.66,30/11/2021 0:00
1956,72,25646078.66,31/12/2021 0:00
1957,72,25646078.66,31/1/2022 0:00
1958,72,25646078.66,28/2/2022 0:00
1959,72,30647064,31/3/2022 0:00
1960,72,30647064,30/4/2022 0:00
1961,72,30647064,31/5/2022 0:00
1962,72,30647064,30/6/2022 0:00
1963,72,30647064,31/7/2022 0:00
1964,72,30647064,31/8/2022 0:00
1965,72,30647064,30/9/2022 0:00
1966,170,40092000,31/3/2020 0:00
1967,170,40092000,30/4/2020 0:00
1968,170,40092000,31/5/2020 0:00
1969,170,41652000,30/6/2020 0:00
1970,170,41652000,31/7/2020 0:00
1971,170,41652000,31/8/2020 0:00
1972,170,44452000,30/9/2020 0:00
1973,170,44998000,31/10/2020 0:00
1974,170,44998000,30/11/2020 0:00
1975,170,46312000,31/12/2020 0:00
1976,170,50022000,31/1/2021 0:00
1977,170,50022000,28/2/2021 0:00
1978,170,52920000,31/3/2021 0:00
1979,170,52920000,30/4/2021 0:00
1980,170,55930000,31/5/2021 0:00
1981,170,55930000,30/6/2021 0:00
1982,170,55930000,31/7/2021 0:00
1983,170,57960000,31/8/2021 0:00
1984,170,57960000,30/9/2021 0:00
1985,170,57960000,31/10/2021 0:00
1986,170,67820000,30/11/2021 0:00
1987,170,67820000,31/12/2021 0:00
1988,170,67820000,31/1/2022 0:00
1989,170,67820000,28/2/2022 0:00
1990,170,68868000,31/3/2022 0:00
1991,170,68868000,30/4/2022 0:00
1992,170,72228000,31/5/2022 0:00
1993,170,72228000,30/6/2022 0:00
1994,170,78668000,31/7/2022 0:00
1995,170,78785000,31/8/2022 0:00
1996,170,78785000,30/9/2022 0:00
1997,191,1800000,30/9/2020 0:00
1998,191,1688654,31/10/2020 0:00
1999,191,1688654,30/11/2020 0:00
2000,191,3688654,31/12/2020 0:00
2001,191,3688654,31/1/2021 0:00
2002,191,3688654,28/2/2021 0:00
2003,191,6615665,31/3/2021 0:00
2004,191,6615665,30/4/2021 0:00
2005,191,6615665,31/5/2021 0:00
2006,191,9615665,30/6/2021 0:00
2007,191,9615665,31/7/2021 0:00
2008,191,9580187,31/8/2021 0:00
2009,191,13180187,30/9/2021 0:00
2010,191,13180187,31/10/2021 0:00
2011,191,13047185,30/11/2021 0:00
2012,191,14647185,31/12/2021 0:00
2013,191,14647185,31/1/2022 0:00
2014,191,14647185,28/2/2022 0:00
2015,191,16030083,31/3/2022 0:00
2016,191,16030083,30/4/2022 0:00
2017,191,16030083,31/5/2022 0:00
2018,191,17230083,30/6/2022 0:00
2019,191,17230083,31/7/2022 0:00
2020,191,16977528,31/8/2022 0:00
2021,191,16977528,30/9/2022 0:00
2022,103,3204867427,31/1/2020 0:00
2023,103,3204867427,29/2/2020 0:00
2024,103,3599303162,31/3/2020 0:00
2025,103,3599303162,30/4/2020 0:00
2026,103,3599303162,31/5/2020 0:00
2027,103,3599303162,30/6/2020 0:00
2028,103,3599303162,31/7/2020 0:00
2029,103,3599303162,31/8/2020 0:00
2030,103,3459653162,30/9/2020 0:00
2031,103,3459653162,31/10/2020 0:00
2032,103,3459653162,30/11/2020 0:00
2033,103,3459653162,31/12/2020 0:00
2034,103,3459653162,31/1/2021 0:00
2035,103,3459653162,28/2/2021 0:00
2036,103,3473012700,31/3/2021 0:00
2037,103,3473012700,30/4/2021 0:00
2038,103,3473012700,31/5/2021 0:00
2039,103,3473012700,30/6/2021 0:00
2040,103,3473012700,31/7/2021 0:00
2041,103,3473012700,31/8/2021 0:00
2042,103,3473012700,30/9/2021 0:00
2043,103,3473012700,31/10/2021 0:00
2044,103,3473012700,30/11/2021 0:00
2045,103,3473012700,31/12/2021 0:00
2046,103,3473012700,31/1/2022 0:00
2047,103,3473012700,28/2/2022 0:00
2048,103,1448998417,31/3/2022 0:00
2049,103,1448998417,30/4/2022 0:00
2050,103,48998417,31/5/2022 0:00
2051,103,48998417,30/6/2022 0:00
2052,13,2312855.655,31/1/2020 0:00
2053,13,2312855.655,29/2/2020 0:00
2054,13,3885214.77,31/3/2020 0:00
2055,13,3885214.77,30/4/2020 0:00
2056,13,3885214.77,31/5/2020 0:00
2057,13,3885214.77,30/6/2020 0:00
2058,13,3885214.77,31/7/2020 0:00
2059,13,4454310.765,31/8/2020 0:00
2060,13,4454310.765,30/9/2020 0:00
2061,13,4454310.765,31/10/2020 0:00
2062,13,4454310.15,30/11/2020 0:00
2063,13,4454310.15,31/12/2020 0:00
2064,13,4454310.15,31/1/2021 0:00
2065,13,4454310.15,28/2/2021 0:00
2066,13,4469424.33,31/3/2021 0:00
2067,13,4469424.33,30/4/2021 0:00
2068,13,4469424.33,31/5/2021 0:00
2069,13,4469424.33,30/6/2021 0:00
2070,13,4469424.33,31/7/2021 0:00
2071,13,4472113.38,31/8/2021 0:00
2072,13,4472113.38,30/9/2021 0:00
2073,13,4472113.38,31/10/2021 0:00
2074,13,10679425.79,30/11/2021 0:00
2075,13,10679425.79,31/12/2021 0:00
2076,13,10679425.79,31/1/2022 0:00
2077,13,10679425.79,28/2/2022 0:00
2078,13,11876008.2,31/3/2022 0:00
2079,13,11876008.2,30/4/2022 0:00
2080,13,11876008.2,31/5/2022 0:00
2081,13,11876008.2,30/6/2022 0:00
2082,13,11876008.2,31/7/2022 0:00
2083,13,11874060.95,31/8/2022 0:00
2084,13,11874060.95,30/9/2022 0:00
2085,141,5271995.341,31/5/2020 0:00
2086,141,5271995.341,30/6/2020 0:00
2087,141,5271995.341,31/7/2020 0:00
2088,141,5271995.341,31/8/2020 0:00
2089,141,5271995.341,30/9/2020 0:00
2090,141,5271995.341,31/10/2020 0:00
2091,141,5271995.341,30/11/2020 0:00
2092,141,4217596.269,31/12/2020 0:00
2093,141,4217596.269,31/1/2021 0:00
2094,141,4217596.269,28/2/2021 0:00
2095,141,7700532.249,31/3/2021 0:00
2096,141,7700532.249,30/4/2021 0:00
2097,141,7700532.249,31/5/2021 0:00
2098,141,7700532.249,30/6/2021 0:00
2099,141,7700532.249,31/7/2021 0:00
2100,141,7700532.249,31/8/2021 0:00
2101,141,7700532.249,30/9/2021 0:00
2102,141,7700532.249,31/10/2021 0:00
2103,141,7700532.249,30/11/2021 0:00
2104,141,7700532.249,31/12/2021 0:00
2105,141,7700532.249,31/1/2022 0:00
2106,141,7700532.249,28/2/2022 0:00
2107,141,13179988.36,31/3/2022 0:00
2108,141,13179988.36,30/4/2022 0:00
2109,141,13179988.36,31/5/2022 0:00
2110,141,13179988.36,30/6/2022 0:00
2111,141,13179988.36,31/7/2022 0:00
2112,141,13179988.36,31/8/2022 0:00
2113,141,13179988.36,30/9/2022 0:00
2114,90,33521302,31/1/2020 0:00
2115,90,29458568,29/2/2020 0:00
2116,90,26005975,31/3/2020 0:00
2117,90,26005975,30/4/2020 0:00
2118,90,26005975,31/5/2020 0:00
2119,90,26005975,30/6/2020 0:00
2120,90,26005975,31/7/2020 0:00
2121,90,37478928,31/8/2020 0:00
2122,90,37478928,30/9/2020 0:00
2123,90,37478928,31/10/2020 0:00
2124,90,44566546,30/11/2020 0:00
2125,90,44566546,31/12/2020 0:00
2126,90,44566546,31/1/2021 0:00
2127,90,89340512,28/2/2021 0:00
2128,90,194400545,31/3/2021 0:00
2129,90,194400545,30/4/2021 0:00
2130,90,194400545,31/5/2021 0:00
2131,90,194400545,30/6/2021 0:00
2132,90,194400545,31/7/2021 0:00
2133,90,163070003,31/8/2021 0:00
2134,90,163070003,30/9/2021 0:00
2135,90,163070003,31/10/2021 0:00
2136,90,212155507,30/11/2021 0:00
2137,90,212155507,31/12/2021 0:00
2138,90,212155507,31/1/2022 0:00
2139,90,268778576,28/2/2022 0:00
2140,90,282893371,31/3/2022 0:00
2141,90,141446685.5,30/4/2022 0:00
2142,90,141446685.5,31/5/2022 0:00
2143,90,141446685.5,30/6/2022 0:00
2144,90,141446685.5,31/7/2022 0:00
2145,90,100034216,31/8/2022 0:00
2146,90,100034216,30/9/2022 0:00
2147,161,3460413.86,30/4/2020 0:00
2148,161,3460413.86,31/5/2020 0:00
2149,161,3460413.86,30/6/2020 0:00
2150,161,3460413.86,31/7/2020 0:00
2151,161,3969536.45,31/8/2020 0:00
